OrderNo,ItemID,SalesDate,DeliveryDate,CustomerId,CityId,Qty,Price,Cost,DiscountPercent
24783,21,6/15/2019,6/24/2019,5066,3,2,83,70,21
25138,30,6/15/2019,6/19/2019,345,8,1,40,36,22
26427,21,6/15/2019,6/20/2019,2991,30,2,183,124,26
26510,17,6/15/2019,6/23/2019,4019,7,1,133,86,36
27131,19,6/15/2019,6/17/2019,1573,56,1,67,53,29
27760,32,6/15/2019,6/19/2019,3116,30,2,133,125,32
27943,12,6/15/2019,6/17/2019,587,70,1,40,38,9
29893,30,6/15/2019,6/19/2019,3584,80,1,92,36,34
201,8,6/14/2019,6/23/2019,2311,38,2,83,70,32
361,6,6/14/2019,6/18/2019,2993,5,2,167,115,15
372,3,6/14/2019,6/24/2019,1705,39,1,60,54,23
547,8,6/14/2019,6/23/2019,1236,57,2,100,87,15
564,13,6/14/2019,6/22/2019,3800,68,2,100,86,35
856,2,6/14/2019,6/16/2019,767,99,1,65,52,19
1374,5,6/14/2019,6/18/2019,2603,56,2,92,64,31
1407,7,6/14/2019,6/23/2019,632,94,2,40,38,36
1466,26,6/14/2019,6/20/2019,3385,94,1,83,70,4
1677,26,6/14/2019,6/20/2019,2758,51,1,67,46,6
1717,1,6/14/2019,6/20/2019,3925,20,2,67,40,34
2874,2,6/14/2019,6/19/2019,1143,83,2,53,45,30
3311,30,6/14/2019,6/17/2019,2062,51,1,91,77,21
4433,16,6/14/2019,6/15/2019,3064,22,1,92,36,36
4531,2,6/14/2019,6/21/2019,3760,14,1,93,65,24
4830,15,6/14/2019,6/19/2019,816,26,2,100,87,27
5091,16,6/14/2019,6/16/2019,1712,65,2,167,115,14
5929,29,6/14/2019,6/20/2019,3576,23,1,100,87,7
5969,28,6/14/2019,6/15/2019,1804,44,2,50,40,34
6055,27,6/14/2019,6/15/2019,3800,68,1,100,83,38
7067,27,6/14/2019,6/16/2019,3376,94,2,92,64,30
7854,29,6/14/2019,6/24/2019,1511,43,1,133,86,43
8549,18,6/14/2019,6/23/2019,1964,76,2,40,36,40
8763,29,6/14/2019,6/17/2019,1912,94,1,83,53,23
9026,4,6/14/2019,6/17/2019,2340,4,1,167,115,45
9298,5,6/14/2019,6/19/2019,2145,20,2,123,104,26
9550,22,6/14/2019,6/18/2019,463,54,2,133,125,16
10843,22,6/14/2019,6/18/2019,4499,71,1,83,66,2
10886,21,6/14/2019,6/21/2019,3052,29,1,91,77,17
11462,24,6/14/2019,6/21/2019,2729,34,2,40,38,29
11504,15,6/14/2019,6/20/2019,2986,26,2,133,123,15
11602,16,6/14/2019,6/23/2019,2474,16,3,133,125,31
12774,6,6/14/2019,6/18/2019,2878,6,3,100,78,26
13619,32,6/14/2019,6/15/2019,3393,61,1,130,119,1
13627,10,6/14/2019,6/22/2019,3666,32,1,117,104,4
14432,22,6/14/2019,6/14/2019,4148,25,2,92,36,10
16018,19,6/14/2019,6/17/2019,4819,86,2,73,36,42
16164,13,6/14/2019,6/16/2019,2395,38,1,133,86,11
16589,30,6/14/2019,6/23/2019,4035,34,3,183,124,1
16767,23,6/14/2019,6/15/2019,3178,26,2,83,53,32
16853,10,6/14/2019,6/20/2019,213,80,3,123,104,31
18495,26,6/14/2019,6/17/2019,1769,92,2,97,67,30
18793,36,6/14/2019,6/20/2019,3671,35,1,83,70,33
18927,34,6/14/2019,6/15/2019,88,83,2,100,83,29
19947,31,6/14/2019,6/20/2019,4104,49,3,50,40,14
20323,25,6/14/2019,6/23/2019,1605,64,2,100,86,16
20570,20,6/14/2019,6/21/2019,4776,81,2,83,70,7
22649,35,6/14/2019,6/17/2019,6414,10,1,91,77,6
22986,46,6/14/2019,6/15/2019,5385,8,2,40,36,9
23176,17,6/14/2019,6/19/2019,4529,6,2,60,54,23
23717,30,6/14/2019,6/18/2019,281,39,1,133,86,3
25820,13,6/14/2019,6/18/2019,1141,5,2,100,83,21
26396,33,6/14/2019,6/22/2019,3529,34,1,133,86,22
26948,48,6/14/2019,6/19/2019,3691,93,2,83,70,15
28854,54,6/14/2019,6/15/2019,2037,66,1,93,65,18
29030,20,6/14/2019,6/22/2019,3300,4,1,117,104,3
29736,42,6/14/2019,6/19/2019,5104,35,1,53,45,18
483,2,6/13/2019,6/18/2019,3823,78,2,65,52,43
1158,8,6/13/2019,6/17/2019,464,73,2,100,86,1
1198,29,6/13/2019,6/15/2019,2075,10,2,83,66,29
1510,20,6/13/2019,6/15/2019,1788,55,1,40,36,16
1565,27,6/13/2019,6/14/2019,1393,57,2,100,78,41
2529,24,6/13/2019,6/21/2019,3270,40,2,40,36,44
2828,25,6/13/2019,6/18/2019,3294,68,2,47,39,44
3119,20,6/13/2019,6/21/2019,181,75,2,67,40,15
3170,7,6/13/2019,6/20/2019,1793,46,1,50,40,29
3325,1,6/13/2019,6/18/2019,479,98,1,83,53,40
4599,21,6/13/2019,6/20/2019,2616,56,1,83,66,3
4685,25,6/13/2019,6/14/2019,879,19,1,40,36,21
5072,25,6/13/2019,6/16/2019,1746,32,2,100,78,23
6243,30,6/13/2019,6/13/2019,3289,50,2,53,45,12
6417,14,6/13/2019,6/19/2019,2447,56,2,83,70,24
7534,13,6/13/2019,6/21/2019,573,44,1,40,36,30
7862,5,6/13/2019,6/14/2019,3655,87,1,93,65,17
7896,23,6/13/2019,6/14/2019,679,89,1,133,125,3
9338,8,6/13/2019,6/17/2019,1661,46,2,133,86,12
9377,5,6/13/2019,6/13/2019,3069,6,2,83,66,41
9392,11,6/13/2019,6/13/2019,665,21,1,167,115,37
9432,22,6/13/2019,6/18/2019,3547,98,1,40,38,27
9628,23,6/13/2019,6/17/2019,3472,32,1,133,125,28
10209,29,6/13/2019,6/23/2019,2074,27,2,133,125,9
10575,13,6/13/2019,6/21/2019,4219,19,3,92,64,22
10898,38,6/13/2019,6/22/2019,2967,11,3,92,64,19
12469,29,6/13/2019,6/17/2019,4664,70,2,100,83,8
12528,17,6/13/2019,6/16/2019,4312,72,1,40,36,9
13066,20,6/13/2019,6/17/2019,48,9,3,40,36,14
16852,7,6/13/2019,6/19/2019,2002,68,3,91,77,28
19105,38,6/13/2019,6/15/2019,895,36,2,50,40,1
20719,29,6/13/2019,6/19/2019,150,88,2,73,36,25
21462,11,6/13/2019,6/22/2019,2888,39,2,100,84,7
22585,35,6/13/2019,6/15/2019,4477,17,1,67,46,5
22877,54,6/13/2019,6/19/2019,1102,18,2,65,52,38
23303,26,6/13/2019,6/16/2019,818,99,2,40,38,39
23644,33,6/13/2019,6/19/2019,46,92,2,83,70,16
23994,20,6/13/2019,6/15/2019,5738,59,2,40,38,8
24696,39,6/13/2019,6/19/2019,2911,10,1,53,45,4
24865,47,6/13/2019,6/20/2019,4868,11,2,100,87,21
25070,13,6/13/2019,6/15/2019,5876,25,1,133,123,40
25734,12,6/13/2019,6/18/2019,4442,98,1,50,40,38
26477,14,6/13/2019,6/18/2019,2971,32,1,65,52,10
28991,25,6/13/2019,6/18/2019,2507,28,2,40,36,40
29729,35,6/13/2019,6/13/2019,3023,16,1,83,70,26
29990,44,6/13/2019,6/20/2019,1067,60,1,123,104,32
356,23,6/12/2019,6/15/2019,3842,46,2,91,77,8
750,15,6/12/2019,6/18/2019,1668,54,1,83,53,10
781,9,6/12/2019,6/13/2019,2815,35,2,93,65,29
1047,13,6/12/2019,6/20/2019,2738,7,2,67,53,10
1612,1,6/12/2019,6/14/2019,749,20,1,83,70,26
1810,14,6/12/2019,6/18/2019,1849,65,2,73,36,44
1920,9,6/12/2019,6/15/2019,2143,51,1,83,53,40
2445,14,6/12/2019,6/20/2019,1011,49,2,67,46,13
2549,21,6/12/2019,6/14/2019,1984,46,2,67,46,15
2621,11,6/12/2019,6/20/2019,614,92,2,97,67,8
2662,21,6/12/2019,6/20/2019,1213,31,2,83,53,38
2710,13,6/12/2019,6/21/2019,2864,13,1,133,86,20
3108,22,6/12/2019,6/22/2019,221,35,2,92,64,4
3112,25,6/12/2019,6/19/2019,75,100,1,133,123,5
3247,4,6/12/2019,6/14/2019,8,13,1,40,36,42
3435,2,6/12/2019,6/14/2019,961,49,2,52,36,15
3795,7,6/12/2019,6/20/2019,1401,89,2,183,124,11
4144,8,6/12/2019,6/16/2019,810,77,1,83,70,22
4379,14,6/12/2019,6/19/2019,1594,50,2,40,38,41
5194,9,6/12/2019,6/18/2019,1591,17,2,100,78,3
5552,27,6/12/2019,6/15/2019,1472,42,1,83,70,45
5627,18,6/12/2019,6/13/2019,2358,47,2,97,67,9
5716,9,6/12/2019,6/19/2019,696,28,2,53,45,6
5906,26,6/12/2019,6/13/2019,436,93,2,83,66,25
6235,21,6/12/2019,6/15/2019,2243,17,2,100,87,6
6911,27,6/12/2019,6/18/2019,1586,35,2,133,125,28
7096,8,6/12/2019,6/18/2019,1199,92,1,133,86,9
7157,25,6/12/2019,6/14/2019,2384,9,1,91,77,34
7783,11,6/12/2019,6/20/2019,1299,1,2,52,36,24
7806,29,6/12/2019,6/15/2019,3191,45,2,92,64,34
8487,12,6/12/2019,6/13/2019,1503,36,1,100,86,9
8691,16,6/12/2019,6/19/2019,1383,85,1,83,53,20
8734,26,6/12/2019,6/14/2019,181,75,1,67,53,36
9004,2,6/12/2019,6/13/2019,1216,25,2,91,77,15
9615,14,6/12/2019,6/14/2019,25,96,1,50,40,26
9701,27,6/12/2019,6/20/2019,635,78,1,52,36,23
10378,34,6/12/2019,6/14/2019,550,90,2,117,104,43
11022,17,6/12/2019,6/21/2019,899,39,3,83,66,8
11263,30,6/12/2019,6/21/2019,336,77,1,100,83,8
11494,40,6/12/2019,6/19/2019,348,99,2,92,36,10
11846,21,6/12/2019,6/16/2019,9,75,3,130,119,14
12853,37,6/12/2019,6/20/2019,3429,99,3,100,84,23
13191,18,6/12/2019,6/16/2019,4314,90,3,50,40,36
14331,23,6/12/2019,6/16/2019,1123,55,3,100,84,28
15770,15,6/12/2019,6/17/2019,4001,80,2,100,87,2
16892,24,6/12/2019,6/17/2019,2056,39,2,183,124,41
17148,28,6/12/2019,6/21/2019,4729,26,1,83,53,38
17735,16,6/12/2019,6/20/2019,356,86,3,92,36,34
18093,16,6/12/2019,6/13/2019,3796,34,3,67,40,9
18202,18,6/12/2019,6/12/2019,316,85,3,130,119,6
18698,37,6/12/2019,6/17/2019,3694,14,2,133,123,16
19154,15,6/12/2019,6/14/2019,284,38,2,183,124,3
19303,33,6/12/2019,6/20/2019,2217,61,1,40,36,17
19696,36,6/12/2019,6/20/2019,4083,85,3,183,124,11
20218,18,6/12/2019,6/14/2019,4739,22,1,40,36,10
21717,42,6/12/2019,6/16/2019,3549,69,1,133,86,15
21795,49,6/12/2019,6/13/2019,1916,74,1,83,66,41
22873,42,6/12/2019,6/12/2019,5537,1,2,92,64,9
22882,32,6/12/2019,6/22/2019,5765,73,1,100,86,38
23452,16,6/12/2019,6/18/2019,2614,36,1,83,70,10
24634,19,6/12/2019,6/19/2019,3614,18,2,100,83,34
24816,25,6/12/2019,6/20/2019,1499,84,1,133,123,30
25218,38,6/12/2019,6/18/2019,3829,38,1,167,115,10
26023,35,6/12/2019,6/15/2019,1596,4,2,97,67,44
26192,54,6/12/2019,6/21/2019,3156,88,2,123,104,36
27728,37,6/12/2019,6/15/2019,5421,9,1,83,53,18
28597,43,6/12/2019,6/19/2019,4436,77,1,100,84,20
28652,50,6/12/2019,6/19/2019,5881,98,1,91,77,32
378,21,6/11/2019,6/15/2019,299,23,1,92,36,29
620,2,6/11/2019,6/13/2019,2853,50,2,133,123,45
937,25,6/11/2019,6/18/2019,3985,54,1,100,78,17
984,15,6/11/2019,6/20/2019,2082,86,2,65,52,18
1149,15,6/11/2019,6/15/2019,1189,9,1,83,70,5
1188,23,6/11/2019,6/15/2019,2111,49,2,53,45,23
1480,29,6/11/2019,6/14/2019,1919,32,2,40,38,9
1560,22,6/11/2019,6/11/2019,1011,49,1,167,115,35
1681,22,6/11/2019,6/18/2019,3377,62,2,47,39,18
1731,29,6/11/2019,6/20/2019,799,95,1,100,83,43
2088,6,6/11/2019,6/14/2019,1067,60,1,60,54,25
2500,24,6/11/2019,6/14/2019,553,77,2,83,66,14
2527,19,6/11/2019,6/20/2019,300,93,1,83,70,39
2543,29,6/11/2019,6/15/2019,1809,86,1,67,53,8
2814,10,6/11/2019,6/16/2019,3477,54,2,167,115,14
4508,15,6/11/2019,6/13/2019,127,89,1,92,64,7
4770,10,6/11/2019,6/19/2019,3316,39,2,100,78,29
4935,26,6/11/2019,6/17/2019,2219,97,1,100,87,7
5115,9,6/11/2019,6/15/2019,900,7,1,123,104,4
6483,25,6/11/2019,6/20/2019,3259,88,1,91,77,8
6669,11,6/11/2019,6/12/2019,3797,46,2,123,104,45
7120,20,6/11/2019,6/14/2019,3621,63,2,83,53,11
7521,4,6/11/2019,6/18/2019,3049,26,2,100,86,24
8697,5,6/11/2019,6/17/2019,3227,20,1,65,52,4
8846,12,6/11/2019,6/16/2019,3285,73,2,65,52,45
8969,23,6/11/2019,6/19/2019,1438,2,2,133,125,19
9562,21,6/11/2019,6/19/2019,2193,74,1,83,70,34
9696,1,6/11/2019,6/14/2019,2483,45,2,67,53,31
9988,14,6/11/2019,6/16/2019,3369,41,2,65,52,8
10071,39,6/11/2019,6/17/2019,3150,42,2,100,86,9
10929,15,6/11/2019,6/20/2019,1720,14,3,40,36,34
11143,38,6/11/2019,6/21/2019,4488,70,1,93,65,37
11191,8,6/11/2019,6/16/2019,2360,55,2,117,104,24
11245,9,6/11/2019,6/13/2019,4980,92,3,123,104,37
11610,12,6/11/2019,6/20/2019,136,68,1,100,87,43
11689,31,6/11/2019,6/13/2019,3361,61,1,133,123,38
12724,32,6/11/2019,6/14/2019,657,64,2,183,124,14
13733,40,6/11/2019,6/12/2019,3194,16,3,52,36,22
13842,14,6/11/2019,6/20/2019,3648,62,3,47,39,23
13950,16,6/11/2019,6/13/2019,3035,5,3,83,66,18
14415,30,6/11/2019,6/15/2019,3707,6,3,93,65,10
15971,7,6/11/2019,6/21/2019,4170,34,1,83,66,14
16339,14,6/11/2019,6/20/2019,1383,85,3,93,65,26
16424,29,6/11/2019,6/17/2019,4467,62,1,73,36,24
16445,40,6/11/2019,6/19/2019,4847,17,1,83,66,39
16527,13,6/11/2019,6/14/2019,3381,89,3,83,66,26
16757,25,6/11/2019,6/21/2019,1602,36,3,60,54,1
17230,35,6/11/2019,6/16/2019,1832,17,2,100,84,42
17326,33,6/11/2019,6/16/2019,3166,51,1,100,86,9
18360,36,6/11/2019,6/16/2019,2460,17,2,100,84,17
18445,10,6/11/2019,6/21/2019,590,78,1,50,40,25
19375,15,6/11/2019,6/13/2019,2463,34,1,100,87,38
20542,14,6/11/2019,6/17/2019,1386,14,2,130,119,41
21552,42,6/11/2019,6/18/2019,2399,34,2,100,86,10
22427,52,6/11/2019,6/18/2019,260,7,2,92,64,40
22998,40,6/11/2019,6/18/2019,5177,68,2,133,86,20
23203,42,6/11/2019,6/16/2019,5810,10,2,83,66,28
23232,29,6/11/2019,6/19/2019,1842,66,2,52,36,9
24310,41,6/11/2019,6/19/2019,561,37,2,83,70,7
25750,35,6/11/2019,6/13/2019,2576,49,1,52,36,32
26133,13,6/11/2019,6/13/2019,5806,18,2,130,119,5
26726,30,6/11/2019,6/13/2019,6006,98,1,183,124,18
27228,23,6/11/2019,6/14/2019,818,99,1,100,86,21
27604,12,6/11/2019,6/18/2019,6285,2,1,130,119,37
27651,36,6/11/2019,6/21/2019,2174,25,2,100,78,27
27722,20,6/11/2019,6/18/2019,5722,53,2,133,125,24
29521,31,6/11/2019,6/20/2019,5028,40,1,67,40,24
22,1,6/10/2019,6/10/2019,2353,22,1,83,53,34
225,2,6/10/2019,6/18/2019,938,93,2,100,87,39
457,19,6/10/2019,6/17/2019,3623,35,2,83,53,18
581,27,6/10/2019,6/12/2019,2784,36,2,60,54,17
1636,8,6/10/2019,6/14/2019,3650,20,1,50,40,45
1737,24,6/10/2019,6/15/2019,1071,100,2,97,67,26
2455,24,6/10/2019,6/13/2019,649,3,1,52,36,8
2614,2,6/10/2019,6/11/2019,3753,97,1,67,53,27
2809,13,6/10/2019,6/19/2019,1108,64,2,133,125,1
3279,16,6/10/2019,6/10/2019,3856,64,2,53,45,35
3406,13,6/10/2019,6/17/2019,3323,45,1,130,119,44
3848,11,6/10/2019,6/12/2019,499,82,1,40,36,40
3893,25,6/10/2019,6/10/2019,1043,32,1,130,119,21
4907,10,6/10/2019,6/11/2019,1730,99,1,67,53,9
6044,28,6/10/2019,6/14/2019,1593,71,2,167,115,16
6246,9,6/10/2019,6/11/2019,692,4,1,73,36,11
6325,6,6/10/2019,6/15/2019,1221,92,2,83,53,12
6602,23,6/10/2019,6/13/2019,3192,54,2,133,123,45
6785,16,6/10/2019,6/11/2019,2695,39,1,40,36,6
7161,25,6/10/2019,6/15/2019,1705,39,2,130,119,41
7921,25,6/10/2019,6/14/2019,296,91,2,100,83,7
8476,15,6/10/2019,6/17/2019,2578,38,2,97,67,38
9018,26,6/10/2019,6/16/2019,3452,6,1,83,70,24
9082,21,6/10/2019,6/15/2019,2529,12,2,133,86,26
9107,29,6/10/2019,6/16/2019,3788,10,1,100,86,23
9301,16,6/10/2019,6/20/2019,644,91,1,133,125,18
9478,29,6/10/2019,6/14/2019,1381,94,2,52,36,36
9581,8,6/10/2019,6/19/2019,3331,5,2,47,39,13
9792,21,6/10/2019,6/15/2019,526,48,1,83,70,4
9998,17,6/10/2019,6/14/2019,1405,72,2,183,124,41
10859,39,6/10/2019,6/12/2019,1428,95,1,100,87,21
11090,13,6/10/2019,6/15/2019,4481,90,2,100,78,34
11514,27,6/10/2019,6/19/2019,2518,9,1,53,45,42
12268,11,6/10/2019,6/13/2019,173,72,2,100,84,3
12621,36,6/10/2019,6/15/2019,696,28,1,73,36,42
12793,11,6/10/2019,6/12/2019,1367,69,3,91,77,14
13220,26,6/10/2019,6/16/2019,1046,65,1,67,40,45
13637,35,6/10/2019,6/12/2019,1506,10,2,133,125,3
14358,31,6/10/2019,6/12/2019,191,21,2,130,119,22
14617,13,6/10/2019,6/19/2019,3305,26,1,117,104,35
14718,29,6/10/2019,6/17/2019,2074,27,1,97,67,38
15354,33,6/10/2019,6/11/2019,1695,9,1,117,104,9
15690,25,6/10/2019,6/12/2019,3197,77,3,117,104,4
15809,17,6/10/2019,6/12/2019,2557,4,1,65,52,17
16016,6,6/10/2019,6/13/2019,3673,79,2,53,45,34
16276,22,6/10/2019,6/15/2019,3675,73,2,53,45,45
17375,24,6/10/2019,6/13/2019,2408,21,3,100,84,30
17464,39,6/10/2019,6/15/2019,3856,64,1,52,36,35
17948,40,6/10/2019,6/13/2019,4005,86,1,40,36,18
18046,39,6/10/2019,6/16/2019,18,90,1,93,65,15
18955,30,6/10/2019,6/12/2019,2763,15,2,40,38,26
19381,6,6/10/2019,6/12/2019,4692,95,1,100,83,21
20051,48,6/10/2019,6/18/2019,5619,59,2,100,84,3
20608,23,6/10/2019,6/14/2019,632,94,1,67,40,45
21335,24,6/10/2019,6/17/2019,813,45,2,52,36,19
22782,40,6/10/2019,6/20/2019,5371,34,2,83,53,32
23524,28,6/10/2019,6/18/2019,2820,23,1,183,124,44
24222,17,6/10/2019,6/12/2019,736,5,2,52,36,20
24307,16,6/10/2019,6/17/2019,4137,71,1,83,66,30
24522,39,6/10/2019,6/13/2019,4390,95,1,130,119,16
25044,28,6/10/2019,6/18/2019,4040,5,1,60,54,4
25155,33,6/10/2019,6/14/2019,1931,55,1,123,104,24
25414,34,6/10/2019,6/11/2019,4326,100,1,60,54,13
25638,21,6/10/2019,6/19/2019,2282,23,1,83,53,10
27436,24,6/10/2019,6/12/2019,1998,40,2,50,40,15
27633,19,6/10/2019,6/19/2019,2987,23,2,52,36,25
28140,20,6/10/2019,6/19/2019,4159,39,2,40,38,14
29266,44,6/10/2019,6/19/2019,5956,69,2,83,66,23
29624,30,6/10/2019,6/11/2019,1794,56,2,97,67,18
75,11,6/9/2019,6/12/2019,1471,96,1,92,36,43
93,26,6/9/2019,6/17/2019,956,72,1,60,54,10
179,21,6/9/2019,6/11/2019,3402,22,2,100,78,30
338,7,6/9/2019,6/15/2019,2576,49,2,130,119,32
671,20,6/9/2019,6/14/2019,3397,66,1,92,64,20
763,22,6/9/2019,6/14/2019,3607,42,2,183,124,32
777,25,6/9/2019,6/13/2019,3942,100,2,117,104,33
977,9,6/9/2019,6/13/2019,2857,24,2,93,65,4
1455,19,6/9/2019,6/19/2019,2359,55,1,67,53,26
1795,18,6/9/2019,6/19/2019,3801,31,2,97,67,13
1800,13,6/9/2019,6/19/2019,1804,44,2,40,38,20
1949,14,6/9/2019,6/14/2019,3209,46,2,183,124,37
2167,17,6/9/2019,6/12/2019,1230,22,1,65,52,5
2658,30,6/9/2019,6/11/2019,740,18,2,123,104,32
3174,29,6/9/2019,6/17/2019,3566,16,1,47,39,21
3303,1,6/9/2019,6/10/2019,1342,24,1,83,70,41
3349,12,6/9/2019,6/15/2019,1501,30,1,73,36,28
3589,9,6/9/2019,6/9/2019,2764,13,1,47,39,39
4141,11,6/9/2019,6/10/2019,2770,6,2,67,40,29
4577,14,6/9/2019,6/10/2019,2318,60,2,40,36,11
5254,10,6/9/2019,6/11/2019,723,38,2,133,123,44
6082,4,6/9/2019,6/13/2019,680,64,2,133,125,2
6178,2,6/9/2019,6/18/2019,3502,94,1,133,125,41
7809,7,6/9/2019,6/14/2019,1843,61,1,100,78,24
8071,11,6/9/2019,6/11/2019,3228,98,1,93,65,6
8236,18,6/9/2019,6/13/2019,3647,6,1,52,36,33
8300,17,6/9/2019,6/9/2019,3482,91,2,100,87,33
8386,6,6/9/2019,6/12/2019,80,22,2,100,84,4
8453,10,6/9/2019,6/10/2019,1149,2,2,117,104,11
8496,19,6/9/2019,6/17/2019,2392,19,2,73,36,41
8558,23,6/9/2019,6/16/2019,2360,55,1,47,39,18
9153,18,6/9/2019,6/11/2019,2727,20,1,83,66,36
9767,15,6/9/2019,6/17/2019,3813,67,1,83,66,26
9937,16,6/9/2019,6/19/2019,80,22,1,67,46,43
10506,27,6/9/2019,6/16/2019,1238,45,2,92,36,29
10638,35,6/9/2019,6/13/2019,1646,48,1,93,65,25
10738,15,6/9/2019,6/15/2019,2375,4,3,67,46,22
11629,36,6/9/2019,6/11/2019,4671,62,1,47,39,26
12256,16,6/9/2019,6/18/2019,4570,85,2,67,40,9
12589,26,6/9/2019,6/17/2019,2780,2,2,91,77,35
12706,17,6/9/2019,6/9/2019,1831,89,2,100,83,37
13559,25,6/9/2019,6/15/2019,3913,60,2,91,77,33
14499,24,6/9/2019,6/13/2019,3632,42,1,83,70,26
15037,20,6/9/2019,6/12/2019,4874,9,3,133,125,31
15540,38,6/9/2019,6/18/2019,3931,27,1,83,66,5
16174,37,6/9/2019,6/15/2019,4754,17,2,93,65,15
16676,34,6/9/2019,6/19/2019,4325,63,2,133,125,20
18165,28,6/9/2019,6/18/2019,1114,52,2,91,77,15
18586,17,6/9/2019,6/12/2019,1835,39,3,167,115,14
19977,8,6/9/2019,6/15/2019,1026,75,3,100,84,18
20215,12,6/9/2019,6/18/2019,4955,98,1,52,36,18
20702,17,6/9/2019,6/13/2019,1456,22,1,83,66,14
20949,45,6/9/2019,6/18/2019,1837,11,1,117,104,27
21437,36,6/9/2019,6/14/2019,3821,28,2,53,45,4
21467,17,6/9/2019,6/19/2019,580,16,1,100,84,28
21895,41,6/9/2019,6/12/2019,2026,64,2,93,65,25
21902,30,6/9/2019,6/13/2019,6332,75,2,40,38,11
22051,46,6/9/2019,6/14/2019,5703,49,1,133,123,28
22814,25,6/9/2019,6/17/2019,5284,67,1,53,45,45
23156,32,6/9/2019,6/11/2019,5604,70,2,40,36,39
24146,23,6/9/2019,6/13/2019,928,92,2,67,40,26
24815,42,6/9/2019,6/17/2019,992,62,2,47,39,41
24913,38,6/9/2019,6/10/2019,489,74,2,73,36,17
26036,41,6/9/2019,6/18/2019,6281,27,1,100,83,8
26884,20,6/9/2019,6/11/2019,1327,40,1,130,119,2
27660,28,6/9/2019,6/17/2019,2419,2,1,100,83,24
27927,49,6/9/2019,6/12/2019,4543,75,2,83,66,19
177,8,6/8/2019,6/10/2019,1136,62,1,183,124,14
548,13,6/8/2019,6/17/2019,469,64,1,73,36,16
736,29,6/8/2019,6/12/2019,1318,54,2,73,36,5
1988,9,6/8/2019,6/15/2019,3825,100,1,100,83,18
2006,23,6/8/2019,6/15/2019,3965,36,1,83,70,12
2297,13,6/8/2019,6/10/2019,2639,1,1,92,36,44
2461,7,6/8/2019,6/9/2019,757,10,1,93,65,1
2775,10,6/8/2019,6/17/2019,515,26,1,133,123,40
3662,3,6/8/2019,6/14/2019,565,29,2,60,54,29
4983,9,6/8/2019,6/15/2019,1709,52,1,92,64,33
5159,15,6/8/2019,6/16/2019,2377,37,1,65,52,27
6838,9,6/8/2019,6/14/2019,2650,25,2,53,45,16
6886,28,6/8/2019,6/14/2019,1571,88,1,83,53,36
6888,20,6/8/2019,6/9/2019,1332,74,1,67,40,38
7035,25,6/8/2019,6/13/2019,3817,84,1,65,52,26
7127,19,6/8/2019,6/16/2019,3263,18,1,83,70,43
7508,25,6/8/2019,6/18/2019,1159,74,1,83,53,38
7728,2,6/8/2019,6/16/2019,2891,55,2,83,66,27
7814,12,6/8/2019,6/16/2019,1279,40,2,100,78,37
7877,15,6/8/2019,6/13/2019,2143,51,1,83,70,23
8474,24,6/8/2019,6/12/2019,1414,3,2,93,65,11
8721,5,6/8/2019,6/17/2019,2561,43,1,40,38,32
9149,7,6/8/2019,6/9/2019,2705,44,1,50,40,14
9382,8,6/8/2019,6/10/2019,771,23,1,83,53,38
9402,2,6/8/2019,6/11/2019,2804,9,2,167,115,16
10201,9,6/8/2019,6/9/2019,2342,25,1,83,66,28
10334,8,6/8/2019,6/16/2019,3301,84,2,83,70,9
10615,35,6/8/2019,6/12/2019,1931,55,3,53,45,39
11030,33,6/8/2019,6/10/2019,202,49,1,47,39,18
11071,35,6/8/2019,6/11/2019,4335,84,1,67,53,25
11436,21,6/8/2019,6/17/2019,2420,21,3,53,45,2
11729,14,6/8/2019,6/13/2019,557,78,3,100,86,25
12181,8,6/8/2019,6/9/2019,1695,9,1,53,45,6
13642,20,6/8/2019,6/16/2019,2974,49,3,60,54,43
13708,32,6/8/2019,6/12/2019,1989,44,3,50,40,15
14936,19,6/8/2019,6/17/2019,666,15,2,67,40,28
15013,19,6/8/2019,6/14/2019,148,41,1,65,52,30
15176,15,6/8/2019,6/12/2019,4133,67,2,53,45,3
16107,38,6/8/2019,6/13/2019,506,1,1,100,87,43
16639,17,6/8/2019,6/16/2019,3915,61,1,100,86,22
16869,40,6/8/2019,6/8/2019,1750,59,2,117,104,9
17748,7,6/8/2019,6/14/2019,4245,38,2,40,38,23
19588,27,6/8/2019,6/8/2019,1956,49,3,93,65,7
19596,36,6/8/2019,6/18/2019,2602,39,2,100,86,6
20671,35,6/8/2019,6/12/2019,3426,54,1,133,86,1
21285,20,6/8/2019,6/11/2019,5215,67,1,83,70,26
21341,37,6/8/2019,6/17/2019,2109,45,2,100,87,31
21729,47,6/8/2019,6/13/2019,3767,60,2,100,87,40
23515,25,6/8/2019,6/12/2019,1245,49,2,133,123,13
24247,12,6/8/2019,6/18/2019,148,41,2,92,36,38
24757,53,6/8/2019,6/16/2019,2815,35,1,73,36,32
26372,27,6/8/2019,6/9/2019,1542,94,1,167,115,45
26968,19,6/8/2019,6/15/2019,5321,100,2,67,53,34
27044,20,6/8/2019,6/11/2019,556,47,2,183,124,27
28267,47,6/8/2019,6/11/2019,4948,53,2,130,119,41
28905,44,6/8/2019,6/13/2019,1694,51,2,100,87,41
29123,12,6/8/2019,6/9/2019,6180,97,1,83,70,32
